beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_country,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state,flavor_profiles,purchase_venue,serving_type,checkin_id,bid,brewery_id,photo_url,global_rating_score,global_weighted_rating_score,tagged_friends,total_toasts,total_comments
"Assateague Island","Cape Charles Brewing Company","IPA - New England",7.2,12,,Chincotiki,Chincoteague,VA,"United States",37.9346,-75.3755,4,"2020-09-16 20:25:57",https://untappd.com/c/943021175,https://untappd.com/beer/2825742,https://untappd.com/brewery/395955,"United States","Cape Charles",VA,"piney,citrusy,juicy",,Can,943021175,2825742,395955,https://untappd.s3.amazonaws.com/photos/2020_09_17/fa276f1d3eee77fb2ed6545eae83bda3_raw.jpg,3.75,3.74,,0,0
Slowdive,"2SP Brewing Company","IPA - American",7.7,0,,"Hampton Inn & Suites",Chincoteague,VA,"United States",37.9359,-75.3745,4.25,"2020-09-17 10:55:56",https://untappd.com/c/943103067,https://untappd.com/beer/3843915,https://untappd.com/brewery/206264,"United States",Aston,PA,"hoppy,crisp","State Line Liquors",Can,943103067,3843915,206264,https://untappd.s3.amazonaws.com/photos/2020_09_17/b6cc2be5afcfdf04603f8cc457cd25fc_raw.jpg,3.92,3.87,,0,0
"White Bicycles","Right Proper Brewing Company","Wheat Beer - Witbier",5.4,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,3.5,"2020-09-17 22:04:49",https://untappd.com/c/943343594,https://untappd.com/beer/641239,https://untappd.com/brewery/95332,"United States",Washington,DC,light,"The Thirsty Mosquito",Bottle,943343594,641239,95332,https://untappd.s3.amazonaws.com/photos/2020_09_18/e6321685a45327924dd73be4d1c8da51_raw.jpg,3.5,3.51,,0,0
"Citra Session IPA","Caboose Brewing Company","IPA - Session / India Session Ale",5.1,38,,,,,,,,3.25,"2020-09-18 17:19:39",https://untappd.com/c/943659462,https://untappd.com/beer/1069024,https://untappd.com/brewery/144125,"United States",Vienna,VA,"citrusy,hoppy",,Can,943659462,1069024,144125,https://untappd.s3.amazonaws.com/photos/2020_09_18/bb1471fa01449d88264607628e726f0f_raw.jpg,3.6,3.6,,0,0
"Oktoberfest (2020-)","Sierra Nevada Brewing Co.",Festbier,6,28,,,,,,,,3.25,"2020-09-20 13:04:25",https://untappd.com/c/944738115,https://untappd.com/beer/3928040,https://untappd.com/brewery/1142,"United States",Chico,CA,malty,,Bottle,944738115,3928040,1142,https://untappd.s3.amazonaws.com/photos/2020_09_20/4a2d466976ac72ddb431c1e81469b764_raw.jpg,3.67,3.67,,0,0
"Barrel-Aged Narwhal","Sierra Nevada Brewing Co.","Stout - Imperial / Double",11.9,50,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.75,"2020-09-20 18:56:47",https://untappd.com/c/944937930,https://untappd.com/beer/583689,https://untappd.com/brewery/1142,"United States",Chico,CA,"boozy,smooth,dark","State Line Liquors",Can,944937930,583689,1142,https://untappd.s3.amazonaws.com/photos/2020_09_20/47e06a8ea5290ca17e867a44c5ad3ed3_raw.jpg,4.22,4.21,,0,0
Freyja,"Väsen Brewing Company","IPA - New England",6,25,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.25,"2020-09-22 19:07:12",https://untappd.com/c/945352484,https://untappd.com/beer/3821573,https://untappd.com/brewery/352604,"United States",Richmond,VA,"juicy,Hazy","State Line Liquors",Can,945352484,3821573,352604,https://untappd.s3.amazonaws.com/photos/2020_09_22/01c318285a310497f734b1ea385cc293_raw.jpg,4.02,3.93,,0,0
"Good Gourd","Cigar City Brewing","Pumpkin / Yam Beer",8.8,28,"Happy Autumn","Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.25,"2020-09-22 19:45:34",https://untappd.com/c/945364675,https://untappd.com/beer/51730,https://untappd.com/brewery/379,"United States",Tampa,FL,"sweet,smooth","State Line Liquors",Can,945364675,51730,379,https://untappd.s3.amazonaws.com/photos/2020_09_22/0ebc4f709b045dd648938afbf83ee30f_raw.jpg,4,3.99,,0,0
"Tiny Tyrant: Citra","Nepenthe Brewing Co.","Pale Ale - American",4.8,0,,,,,,,,4.25,"2020-09-23 18:21:21",https://untappd.com/c/945567064,https://untappd.com/beer/3385739,https://untappd.com/brewery/86402,"United States",Baltimore,MD,"citrusy,light,crushable","State Line Liquors",Can,945567064,3385739,86402,https://untappd.s3.amazonaws.com/photos/2020_09_23/c980939174194a0f2e8d95e156af7660_raw.jpg,3.87,3.81,,0,0
"Draft Punk (2020)","Oliver Brewing Co.","IPA - Imperial / Double",8,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,3.5,"2020-09-28 18:11:08",https://untappd.com/c/947745992,https://untappd.com/beer/3589085,https://untappd.com/brewery/10239,"United States",Baltimore,MD,hoppy,"State Line Liquors",Can,947745992,3589085,10239,https://untappd.s3.amazonaws.com/photos/2020_09_28/7f75c9cc58c27ec1c58eb13d3f540268_raw.jpg,3.94,3.89,,0,0
"Punkin Ale","Dogfish Head Craft Brewery","Pumpkin / Yam Beer",7,28,,,,,,,,4.25,"2020-10-02 14:20:35",https://untappd.com/c/948692354,https://untappd.com/beer/4996,https://untappd.com/brewery/459,"United States",Milton,DE,"subtle,sweet,smooth","State Line Liquors",Bottle,948692354,4996,459,https://untappd.s3.amazonaws.com/photos/2020_10_02/ed26de2d556496c90567e70b29a5cdd0_raw.jpg,3.75,3.75,,0,0
"White Noise (Ghost 741)","Adroit Theory","IPA - White",7,40,,,,,,,,4.3,"2020-10-07 21:54:24",https://untappd.com/c/1050486419,https://untappd.com/beer/3215835,https://untappd.com/brewery/33686,"United States",Purcellville,VA,piney,"State Line Liquors",Can,1050486419,3215835,33686,https://untappd.s3.amazonaws.com/photos/2021_07_10/a056b4076c853ca820824828a4bff929_raw.jpg,3.95,3.9,,0,0
"Delco Fest (2020)","2SP Brewing Company",Märzen,0,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,3.75,"2020-10-14 16:09:04",https://untappd.com/c/953305267,https://untappd.com/beer/3917141,https://untappd.com/brewery/206264,"United States",Aston,PA,"malty,sweet",,Can,953305267,3917141,206264,https://untappd.s3.amazonaws.com/photos/2020_10_14/96d61c86ca5e0fc56856f45af5b30592_raw.jpg,3.67,3.68,,0,0
"Alpaca Fracas","Nepenthe Brewing Co.","IPA - Imperial / Double",8.2,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.25,"2020-10-23 18:55:23",https://untappd.com/c/956630559,https://untappd.com/beer/3663577,https://untappd.com/brewery/86402,"United States",Baltimore,MD,smooth,"State Line Liquors",Can,956630559,3663577,86402,https://untappd.s3.amazonaws.com/photos/2020_10_23/90221dec323cfbac992038cc7924f718_raw.jpg,4.08,4,,1,0
"NecroGenesis [Candy Cap Mushrooms + Brown Sugar + Maple Syrup + Jamaican Blue Mountain Coffee + Cinnamon + Ginger + Cloves] (Ghost 839)","Adroit Theory","Stout - Imperial / Double Milk",12,20,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.5,"2020-10-23 22:36:11",https://untappd.com/c/956772461,https://untappd.com/beer/3723664,https://untappd.com/brewery/33686,"United States",Purcellville,VA,,"State Line Liquors",Bottle,956772461,3723664,33686,https://untappd.s3.amazonaws.com/photos/2020_10_24/d44251e78d46fa70705a87a958db9325_raw.jpg,4.26,4.02,"Daniel Lacombe",0,0
"White Marble Wit","Monument City Brewing","Wheat Beer - Witbier",5.2,0,,,,,,,,3.5,"2020-10-24 14:24:37",https://untappd.com/c/957041237,https://untappd.com/beer/3672543,https://untappd.com/brewery/164880,"United States",Baltimore,MD,"clean,Wheat","State Line Liquors",Can,957041237,3672543,164880,https://untappd.s3.amazonaws.com/photos/2020_10_24/9918b6c8dbe42f15345f5ed2d6536a60_raw.jpg,3.68,3.68,,1,0
"REGIME (Ghost 916)","Adroit Theory","IPA - Triple",10,0,,,,,,,,4.5,"2020-11-20 20:03:02",https://untappd.com/c/1042959691,https://untappd.com/beer/4046675,https://untappd.com/brewery/33686,"United States",Purcellville,VA,,"State Line Liquors",Can,1042959691,4046675,33686,https://untappd.s3.amazonaws.com/photos/2021_06_21/f0db1b1780b16330a534f954339369ea_raw.jpg,4.24,4.2,,0,0
"Spare Parts","Perennial Artisan Ales","IPA - New England",6.2,0,,,,,,,,4.25,"2020-11-25 17:22:01",https://untappd.com/c/967858003,https://untappd.com/beer/3266280,https://untappd.com/brewery/3533,"United States","St Louis",MO,"smooth,citrus","State Line Liquors",Can,967858003,3266280,3533,https://untappd.s3.amazonaws.com/photos/2020_11_25/d8686aafd5319ed6e6c5c34c57f5cc4b_raw.jpg,3.72,3.71,,0,0
Yuleøl,"Elder Pine Brewing & Blending","Spiced / Herbed Beer",7.3,25,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,5,"2020-11-25 18:23:19",https://untappd.com/c/967889597,https://untappd.com/beer/4042479,https://untappd.com/brewery/381688,"United States",Gaithersburg,MD,"piney,ginger","State Line Liquors",Can,967889597,4042479,381688,https://untappd.s3.amazonaws.com/photos/2020_11_25/c699dce3f025c886dc2285b3d667ff76_raw.jpg,3.96,3.84,"Daniel Lacombe",1,0
"Chimay Première (Red)","Bières de Chimay","Belgian Dubbel",7,19,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.25,"2020-11-25 20:28:36",https://untappd.com/c/967959391,https://untappd.com/beer/4072,https://untappd.com/brewery/378,Belgium,Baileux,Wallonie,"malty,smooth","State Line Liquors",Bottle,967959391,4072,378,https://untappd.s3.amazonaws.com/photos/2020_11_26/18ae7dcfcaed57789c507786618cf343_raw.jpg,3.75,3.75,,0,0
"God-Emperor Bones","Nepenthe Brewing Co.","IPA - Imperial / Double Milkshake",8.5,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.5,"2020-11-25 21:37:35",https://untappd.com/c/967995181,https://untappd.com/beer/4042023,https://untappd.com/brewery/86402,"United States",Baltimore,MD,creamy,"State Line Liquors",Can,967995181,4042023,86402,https://untappd.s3.amazonaws.com/photos/2020_11_26/e9fd431db58b056cde440702bbc089e9_raw.jpg,4.18,4.03,"Daniel Lacombe",0,0
"Dragon's Milk White","New Holland Brewing","Stout - White",6,35,,,,,,,,3.5,"2020-11-25 21:38:48",https://untappd.com/c/967995737,https://untappd.com/beer/3035750,https://untappd.com/brewery/908,"United States",Holland,MI,"sweet,smooth","State Line Liquors",Can,967995737,3035750,908,https://untappd.s3.amazonaws.com/photos/2020_11_26/ff1249c86ce9a6819114216858556376_raw.jpg,3.82,3.82,,0,0
"Duchesse Petite","Brouwerij Verhaeghe","Sour - Flanders Red Ale",4.5,0,"Rare perfect 10","Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.75,"2020-12-04 19:32:35",https://untappd.com/c/971179693,https://untappd.com/beer/3907639,https://untappd.com/brewery/305,Belgium,Vichte,Vlaanderen,"barrel aged,oakey","State Line Liquors",Can,971179693,3907639,305,https://untappd.s3.amazonaws.com/photos/2020_12_05/78c5b3e581f756e37f7daf6d72a75d55_raw.jpg,4.07,4,,1,0
"The Death of Civilization in Slow Motion II (Ghost 924)","Adroit Theory","IPA - Imperial / Double New England",8,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.75,"2020-12-06 19:44:36",https://untappd.com/c/972306512,https://untappd.com/beer/4067171,https://untappd.com/brewery/33686,"United States",Purcellville,VA,,"State Line Liquors",Can,972306512,4067171,33686,https://untappd.s3.amazonaws.com/photos/2020_12_07/fef1de3192ee01f64a8c30181c90de6c_raw.jpg,4.11,4.06,,0,0
"Sleddin' Hill","Elder Pine Brewing & Blending","Stout - Coffee",7.5,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.75,"2020-12-06 23:27:10",https://untappd.com/c/1043569344,https://untappd.com/beer/4058284,https://untappd.com/brewery/381688,"United States",Gaithersburg,MD,,"State Line Liquors",Can,1043569344,4058284,381688,,3.98,3.91,,0,0
"Sleddin' Hill","Elder Pine Brewing & Blending","Stout - Coffee",7.5,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.75,"2020-12-06 23:27:10",https://untappd.com/c/1043569344,https://untappd.com/beer/4058284,https://untappd.com/brewery/381688,"United States",Gaithersburg,MD,,"State Line Liquors",Can,1043569344,4058284,381688,https://untappd.s3.amazonaws.com/photos/2021_06_24/135a5334d4214c76fb1dccddda305a32_raw.jpg,3.98,3.91,,0,0
"Stone Features & Benefits IPA","Stone Brewing","IPA - Session / India Session Ale",4,30,"Decent “light” beer from Stone.","Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,3,"2020-12-12 18:03:11",https://untappd.com/c/974323129,https://untappd.com/beer/4026611,https://untappd.com/brewery/1204,"United States",Escondido,CA,"clean,light,thin","State Line Liquors",Bottle,974323129,4026611,1204,https://untappd.s3.amazonaws.com/photos/2020_12_12/0527e0c5e459e4892c7d8765001a7c67_raw.jpg,3.13,3.15,,0,0
"Gillian (2016)","Goose Island Beer Co.","Farmhouse Ale - Saison",9.5,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.75,"2020-12-13 17:50:11",https://untappd.com/c/974814980,https://untappd.com/beer/1552349,https://untappd.com/brewery/2898,"United States",Chicago,IL,"sour,tart","State Line Liquors",Bottle,974814980,1552349,2898,https://untappd.s3.amazonaws.com/photos/2020_12_13/c7c45f367882d6eeac175359a1d37937_raw.jpg,4.05,4.04,,0,0
"Kirsch Gose","Victory Brewing Company","Sour - Fruited Gose",4.7,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,3.75,"2020-12-13 20:53:32",https://untappd.com/c/974886754,https://untappd.com/beer/972795,https://untappd.com/brewery/1326,"United States",Downingtown,PA,"sour,tart","State Line Liquors",Can,974886754,972795,1326,https://untappd.s3.amazonaws.com/photos/2020_12_14/79e8bb273640d5595ea5fc04dbf35b1c_raw.jpg,3.77,3.77,,0,0
"Chai Milk Stout Nitro","Left Hand Brewing Company","Stout - Milk / Sweet",5,22,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,3.75,"2020-12-15 21:10:05",https://untappd.com/c/975307773,https://untappd.com/beer/2426515,https://untappd.com/brewery/779,"United States",Longmont,CO,"creamy,smooth","State Line Liquors",Can,975307773,2426515,779,https://untappd.s3.amazonaws.com/photos/2020_12_16/1d0a8f5aa24a52712431c24092c95c1a_raw.jpg,3.76,3.76,,0,0
"Queen Jellyfish","Nepenthe Brewing Co.","IPA - Imperial / Double",8.5,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.75,"2020-12-16 20:38:07",https://untappd.com/c/975555717,https://untappd.com/beer/3327004,https://untappd.com/brewery/86402,"United States",Baltimore,MD,smooth,"State Line Liquors",Can,975555717,3327004,86402,https://untappd.s3.amazonaws.com/photos/2020_12_17/9bb3bfa3d07a2ff1bd793ded0b1c36c5_raw.jpg,4.05,3.98,"Daniel Lacombe",0,0
Tokyo,"Brouwerij St.Bernardus","Wheat Beer - Witbier",6,15,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,3.5,"2020-12-17 17:51:19",https://untappd.com/c/975786368,https://untappd.com/beer/162242,https://untappd.com/brewery/296,Belgium,Watou,Vlaanderen,"light,smooth","State Line Liquors",Can,975786368,162242,296,https://untappd.s3.amazonaws.com/photos/2020_12_17/b5aca9e18ae8b99a9a07fa71bc2cefd2_raw.jpg,3.46,3.46,,0,0
"Exigent Crisis","Nepenthe Brewing Co.","IPA - Imperial / Double",8,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4,"2020-12-31 19:58:24",https://untappd.com/c/982633736,https://untappd.com/beer/3948508,https://untappd.com/brewery/86402,"United States",Baltimore,MD,"juicy,Tangerine","State Line Liquors",Can,982633736,3948508,86402,https://untappd.s3.amazonaws.com/photos/2021_01_01/4b5eb6cdc4a31527e26e10ef30b36d0f_raw.jpg,3.98,3.85,,0,0
"Heaven's Gate","2SP Brewing Company","Porter - Imperial / Double",7.2,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4,"2021-01-03 12:54:14",https://untappd.com/c/983803838,https://untappd.com/beer/2909674,https://untappd.com/brewery/206264,"United States",Aston,PA,"boozy,woody","Tim's Liquor",Bottle,983803838,2909674,206264,https://untappd.s3.amazonaws.com/photos/2021_01_03/79e1889b9a0a97e92686e7f642ea8a9e_raw.jpg,3.78,3.7,,0,0
"Holiday Reserve Coffee Stout","2SP Brewing Company","Stout - Coffee",6,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.25,"2021-01-07 21:27:08",https://untappd.com/c/984682107,https://untappd.com/beer/4062262,https://untappd.com/brewery/206264,"United States",Aston,PA,"coffee,cinnamon,spiced","Hockessin Wine and Spirits",Can,984682107,4062262,206264,https://untappd.s3.amazonaws.com/photos/2021_01_16/52ad7291a343bc0c853d0487d9d5fb38_raw.jpg,3.8,3.79,,0,0
"Cream Team ","Flying Dog Brewery","Stout - Imperial / Double Milk",9.5,20,,,,,,,,4,"2021-01-25 19:18:35",https://untappd.com/c/990274507,https://untappd.com/beer/4133960,https://untappd.com/brewery/540,"United States",Frederick,MD,"cookie,creamy,sweet","State Line Liquors",Bottle,990274507,4133960,540,https://untappd.s3.amazonaws.com/photos/2021_01_26/f01e882dff156e4f301c7f3b95507e7e_raw.jpg,3.87,3.85,,0,0
"Abandon All Hope (Ghost 934)","Adroit Theory","IPA - Imperial / Double New England",8,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.25,"2021-02-01 20:07:09",https://untappd.com/c/992401693,https://untappd.com/beer/4109936,https://untappd.com/brewery/33686,"United States",Purcellville,VA,citrus,"State Line Liquors",Can,992401693,4109936,33686,https://untappd.s3.amazonaws.com/photos/2021_02_02/22307392c6ad824f568753e3804f0944_raw.jpg,3.89,3.87,,0,0
"Sweet Darkness","2SP Brewing Company","Stout - Milk / Sweet",5,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.5,"2021-02-14 20:13:01",https://untappd.com/c/996723559,https://untappd.com/beer/2899560,https://untappd.com/brewery/206264,"United States",Aston,PA,"creamy,smooth,chocolate",,Can,996723559,2899560,206264,https://untappd.s3.amazonaws.com/photos/2021_02_15/50bca4a12a92fd56774eedfa6085489b_raw.jpg,3.81,3.77,,0,0
"Russian Imperial Stout","Iron Hill Brewery & Restaurant","Stout - Russian Imperial",9.8,75,,,,,,,,4.5,"2021-02-28 23:11:13",https://untappd.com/c/1001426842,https://untappd.com/beer/23947,https://untappd.com/brewery/2585,"United States",Wilmington,DE,,,,1001426842,23947,2585,https://untappd.s3.amazonaws.com/photos/2021_03_01/e5edcf8c3a60b8656b9e69b1ff77de1d_raw.jpg,3.95,3.94,,0,0
"Vernal Genesis","Nepenthe Brewing Co.","Bock - Hell / Maibock / Lentebock",6.9,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.25,"2021-02-28 23:12:42",https://untappd.com/c/1001426993,https://untappd.com/beer/4168915,https://untappd.com/brewery/86402,"United States",Baltimore,MD,malty,"Total Wine & More - Wilmington, DE",Can,1001426993,4168915,86402,https://untappd.s3.amazonaws.com/photos/2021_03_01/290acd1c8657d6626e4b17438a5e79f1_raw.jpg,4.01,3.85,,0,0
"My Morning Haze","Imprint Beer Co.","IPA - New England",8,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.5,"2021-03-01 20:11:11",https://untappd.com/c/1001546894,https://untappd.com/beer/3029919,https://untappd.com/brewery/328389,"United States",Hatfield,PA,Hazy,,Can,1001546894,3029919,328389,https://untappd.s3.amazonaws.com/photos/2021_03_02/3fae76cfb531164956f49c8319a9643d_raw.jpg,4.15,4.1,,0,0
"PGC Premium","Denizens Brewing Co.","Lager - American Light",4.1,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,3,"2021-03-08 20:15:34",https://untappd.com/c/1003906939,https://untappd.com/beer/2805781,https://untappd.com/brewery/140709,"United States","Silver Spring",MD,light,"State Line Liquors",Can,1003906939,2805781,140709,https://untappd.s3.amazonaws.com/photos/2021_03_09/f501f9510e8f438733b1050726a56710_raw.jpg,3.42,3.49,,0,0
"Pineapple Haze","Original Sin ","Cider - Other Fruit",6,0,,"Untappd at Home",,Everywhere,"United States",34.2347,-77.9482,4.25,"2021-03-09 16:51:44",https://untappd.com/c/1004023342,https://untappd.com/beer/3617544,https://untappd.com/brewery/6200,"United States","New York",NY,pineapple,"State Line Liquors",Can,1004023342,3617544,6200,https://untappd.s3.amazonaws.com/photos/2021_03_09/5dc84768ac75483dc132d7469c2bd989_raw.jpg,3.74,3.73,,0,0
"Sweet Berry Wine!","Graft Cider","Cider - Dry",6.9,0,,,,,,,,4,"2021-03-09 17:25:36",https://untappd.com/c/1004031191,https://untappd.com/beer/4078008,https://untappd.com/brewery/304653,"United States",Newburgh,NY,Berries,"State Line Liquors",Can,1004031191,4078008,304653,https://untappd.s3.amazonaws.com/photos/2021_03_09/c2d51d4659373f88e2aa858d547a2989_raw.jpg,3.94,3.78,"Daniel Lacombe",0,0
